ex_factory_vials,shipment_date,valid_order,wholesaler_name_2,wholesaler_name,week_end_date,month_year,quarter_year,year,is_business_day,unit_price,discount,gross_sales,net_sales
-1,2024-06-25,0,,,2024-06-28,2024-06,2024-Q2,2024,1,7412.58,0.413,-7412.58,-4351.18446
-23,2024-06-27,0,,,2024-06-28,2024-06,2024-Q2,2024,1,7412.58,0.413,-170489.34,-100077.2426
-1,2024-06-27,0,,,2024-06-28,2024-06,2024-Q2,2024,1,7412.58,0.413,-7412.58,-4351.18446
-4,2024-06-27,0,,,2024-06-28,2024-06,2024-Q2,2024,1,7412.58,0.413,-29650.32,-17404.73784
-1,2024-06-27,0,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-06-28,2024-06,2024-Q2,2024,1,7412.58,0.413,-7412.58,-4351.18446
-5,2024-06-28,0,,,2024-06-28,2024-06,2024-Q2,2024,1,7412.58,0.413,-37062.9,-21755.9223
7,2024-07-01,1,MCKESSON SPECIALTY CARE DIST       ,MSH,2024-07-05,2024-07,2024-Q3,2024,1,7634.96,0.17,53444.72,44359.1176
8,2024-07-01,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-07-05,2024-07,2024-Q3,2024,1,7634.96,0.17,61079.68,50696.1344
10,2024-07-02,1,ASD HEALTHCARE - MONTCLAIR,CENCORA,2024-07-05,2024-07,2024-Q3,2024,1,7634.96,0.17,76349.6,63370.168
13,2024-07-02,1,DOTHAN D AND S                     ,CENCORA,2024-07-05,2024-07,2024-Q3,2024,1,7634.96,0.17,99254.48,82381.2184
21,2024-07-02,1,ASD HEALTHCARE-BROOKS              ,CENCORA,2024-07-05,2024-07,2024-Q3,2024,1,7634.96,0.17,160334.16,133077.3528
12,2024-07-02,1,ASD HEALTHCARE-BROOKS              ,CENCORA,2024-07-05,2024-07,2024-Q3,2024,1,7634.96,0.17,91619.52,76044.2016
3,2024-07-02,1,DOTHAN D AND S                     ,CENCORA,2024-07-05,2024-07,2024-Q3,2024,1,7634.96,0.17,22904.88,19011.0504
4,2024-07-02,1,ASD HEALTHCARE - MONTCLAIR,CENCORA,2024-07-05,2024-07,2024-Q3,2024,1,7634.96,0.17,30539.84,25348.0672
5,2024-07-02,0,,,2024-07-05,2024-07,2024-Q3,2024,1,7634.96,0.17,38174.8,31685.084
-5,2024-07-03,0,,,2024-07-05,2024-07,2024-Q3,2024,1,7634.96,0.17,-38174.8,-31685.084
-4,2024-07-03,0,,,2024-07-05,2024-07,2024-Q3,2024,1,7634.96,0.17,-30539.84,-25348.0672
4,2024-07-03,0,,,2024-07-05,2024-07,2024-Q3,2024,1,7634.96,0.17,30539.84,25348.0672
3,2024-07-08,1,MCKESSON SPECIALTY CARE DIST KY,MSH,2024-07-12,2024-07,2024-Q3,2024,1,7634.96,0.17,22904.88,19011.0504
16,2024-07-08,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-07-12,2024-07,2024-Q3,2024,1,7634.96,0.17,122159.36,101392.2688
11,2024-07-11,1,ASD HEALTHCARE-BROOKS              ,CENCORA,2024-07-12,2024-07,2024-Q3,2024,1,7634.96,0.17,83984.56,69707.1848
17,2024-07-11,1,DOTHAN D AND S                     ,CENCORA,2024-07-12,2024-07,2024-Q3,2024,1,7634.96,0.17,129794.32,107729.2856
1,2024-07-11,1,DOTHAN D AND S                     ,CENCORA,2024-07-12,2024-07,2024-Q3,2024,1,7634.96,0.17,7634.96,6337.0168
3,2024-07-11,1,ASD HEALTHCARE - MONTCLAIR,CENCORA,2024-07-12,2024-07,2024-Q3,2024,1,7634.96,0.17,22904.88,19011.0504
8,2024-07-15,1,McKesson Specialty Care DC,MSH,2024-07-19,2024-07,2024-Q3,2024,1,7634.96,0.17,61079.68,50696.1344
25,2024-07-15,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-07-19,2024-07,2024-Q3,2024,1,7634.96,0.17,190874,158425.42
25,2024-07-15,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-07-19,2024-07,2024-Q3,2024,1,7634.96,0.17,190874,158425.42
25,2024-07-15,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-07-19,2024-07,2024-Q3,2024,1,7634.96,0.17,190874,158425.42
1,2024-07-15,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-07-19,2024-07,2024-Q3,2024,1,7634.96,0.17,7634.96,6337.0168
12,2024-07-18,1,DOTHAN D AND S                     ,CENCORA,2024-07-19,2024-07,2024-Q3,2024,1,7634.96,0.17,91619.52,76044.2016
5,2024-07-18,1,ASD HEALTHCARE - MONTCLAIR,CENCORA,2024-07-19,2024-07,2024-Q3,2024,1,7634.96,0.17,38174.8,31685.084
23,2024-07-18,1,ASD HEALTHCARE-BROOKS              ,CENCORA,2024-07-19,2024-07,2024-Q3,2024,1,7634.96,0.17,175604.08,145751.3864
6,2024-07-22,1,MCKESSON SPECIALTY CARE DIST KY,MSH,2024-07-26,2024-07,2024-Q3,2024,1,7634.96,0.17,45809.76,38022.1008
2,2024-07-22,1,MCKESSON SPECIALTY CARE DIST       ,MSH,2024-07-26,2024-07,2024-Q3,2024,1,7634.96,0.17,15269.92,12674.0336
13,2024-07-22,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-07-26,2024-07,2024-Q3,2024,1,7634.96,0.17,99254.48,82381.2184
16,2024-07-22,1,TANNERGAP INC,TANNERGAP,2024-07-26,2024-07,2024-Q3,2024,1,7634.96,0.17,122159.36,101392.2688
14,2024-07-25,1,ASD HEALTHCARE-BROOKS              ,CENCORA,2024-07-26,2024-07,2024-Q3,2024,1,7634.96,0.17,106889.44,88718.2352
4,2024-07-25,1,ASD HEALTHCARE - MONTCLAIR,CENCORA,2024-07-26,2024-07,2024-Q3,2024,1,7634.96,0.17,30539.84,25348.0672
8,2024-07-25,1,DOTHAN D AND S                     ,CENCORA,2024-07-26,2024-07,2024-Q3,2024,1,7634.96,0.17,61079.68,50696.1344
-4,2024-07-25,0,,,2024-07-26,2024-07,2024-Q3,2024,1,7634.96,0.17,-30539.84,-25348.0672
-3,2024-07-25,0,,,2024-07-26,2024-07,2024-Q3,2024,1,7634.96,0.17,-22904.88,-19011.0504
-2,2024-07-25,0,,,2024-07-26,2024-07,2024-Q3,2024,1,7634.96,0.17,-15269.92,-12674.0336
16,2024-07-29,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-08-02,2024-07,2024-Q3,2024,1,7634.96,0.17,122159.36,101392.2688
17,2024-08-01,1,ASD HEALTHCARE-BROOKS              ,CENCORA,2024-08-02,2024-08,2024-Q3,2024,1,7634.96,0.17,129794.32,107729.2856
7,2024-08-01,1,ASD HEALTHCARE - MONTCLAIR,CENCORA,2024-08-02,2024-08,2024-Q3,2024,1,7634.96,0.17,53444.72,44359.1176
20,2024-08-01,1,DOTHAN D AND S                     ,CENCORA,2024-08-02,2024-08,2024-Q3,2024,1,7634.96,0.17,152699.2,126740.336
-2,2024-08-01,0,,,2024-08-02,2024-08,2024-Q3,2024,1,7634.96,0.17,-15269.92,-12674.0336
9,2024-08-05,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-08-09,2024-08,2024-Q3,2024,1,7634.96,0.17,68714.64,57033.1512
50,2024-08-05,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-08-09,2024-08,2024-Q3,2024,1,7634.96,0.17,381748,316850.84
14,2024-08-08,1,DOTHAN D AND S                     ,CENCORA,2024-08-09,2024-08,2024-Q3,2024,1,7634.96,0.17,106889.44,88718.2352
22,2024-08-08,1,ASD HEALTHCARE-BROOKS              ,CENCORA,2024-08-09,2024-08,2024-Q3,2024,1,7634.96,0.17,167969.12,139414.3696
9,2024-08-08,1,ASD HEALTHCARE - MONTCLAIR,CENCORA,2024-08-09,2024-08,2024-Q3,2024,1,7634.96,0.17,68714.64,57033.1512
10,2024-08-08,1,MCKESSON SPECIALTY CARE DIST KY,MSH,2024-08-09,2024-08,2024-Q3,2024,1,7634.96,0.17,76349.6,63370.168
3,2024-08-08,1,MCKESSON SPECIALTY CARE DIST       ,MSH,2024-08-09,2024-08,2024-Q3,2024,1,7634.96,0.17,22904.88,19011.0504
10,2024-08-08,1,McKesson Specialty Care DC,MSH,2024-08-09,2024-08,2024-Q3,2024,1,7634.96,0.17,76349.6,63370.168
3,2024-08-12,1,MCKESSON SPECIALTY CARE DIST       ,MSH,2024-08-16,2024-08,2024-Q3,2024,1,7634.96,0.17,22904.88,19011.0504
2,2024-08-12,1,MCKESSON SPECIALTY CARE DIST KY,MSH,2024-08-16,2024-08,2024-Q3,2024,1,7634.96,0.17,15269.92,12674.0336
12,2024-08-12,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-08-16,2024-08,2024-Q3,2024,1,7634.96,0.17,91619.52,76044.2016
2,2024-08-12,1,TANNERGAP INC,TANNERGAP,2024-08-16,2024-08,2024-Q3,2024,1,7634.96,0.17,15269.92,12674.0336
8,2024-08-13,1,TANNERGAP INC,TANNERGAP,2024-08-16,2024-08,2024-Q3,2024,1,7634.96,0.17,61079.68,50696.1344
19,2024-08-15,1,ASD HEALTHCARE-BROOKS              ,CENCORA,2024-08-16,2024-08,2024-Q3,2024,1,7634.96,0.17,145064.24,120403.3192
5,2024-08-15,1,ASD HEALTHCARE - MONTCLAIR,CENCORA,2024-08-16,2024-08,2024-Q3,2024,1,7634.96,0.17,38174.8,31685.084
6,2024-08-15,1,DOTHAN D AND S                     ,CENCORA,2024-08-16,2024-08,2024-Q3,2024,1,7634.96,0.17,45809.76,38022.1008
17,2024-08-19,1,McKesson Specialty Care DC,MSH,2024-08-23,2024-08,2024-Q3,2024,1,7634.96,0.17,129794.32,107729.2856
16,2024-08-19,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-08-23,2024-08,2024-Q3,2024,1,7634.96,0.17,122159.36,101392.2688
50,2024-08-19,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-08-23,2024-08,2024-Q3,2024,1,7634.96,0.17,381748,316850.84
-2,2024-08-20,0,,,2024-08-23,2024-08,2024-Q3,2024,1,7634.96,0.17,-15269.92,-12674.0336
-2,2024-08-20,0,,,2024-08-23,2024-08,2024-Q3,2024,1,7634.96,0.17,-15269.92,-12674.0336
13,2024-08-22,1,ASD HEALTHCARE-BROOKS              ,CENCORA,2024-08-23,2024-08,2024-Q3,2024,1,7634.96,0.17,99254.48,82381.2184
15,2024-08-22,1,DOTHAN D AND S                     ,CENCORA,2024-08-23,2024-08,2024-Q3,2024,1,7634.96,0.17,114524.4,95055.252
4,2024-08-22,1,ASD HEALTHCARE - MONTCLAIR,CENCORA,2024-08-23,2024-08,2024-Q3,2024,1,7634.96,0.17,30539.84,25348.0672
-12,2024-08-23,0,,,2024-08-23,2024-08,2024-Q3,2024,1,7634.96,0.17,-91619.52,-76044.2016
-2,2024-08-23,0,,,2024-08-23,2024-08,2024-Q3,2024,1,7634.96,0.17,-15269.92,-12674.0336
-2,2024-08-23,0,,,2024-08-23,2024-08,2024-Q3,2024,1,7634.96,0.17,-15269.92,-12674.0336
-2,2024-08-23,0,,,2024-08-23,2024-08,2024-Q3,2024,1,7634.96,0.17,-15269.92,-12674.0336
6,2024-08-26,1,McKesson Specialty Care DC,MSH,2024-08-30,2024-08,2024-Q3,2024,1,7634.96,0.17,45809.76,38022.1008
11,2024-08-26,1,MCKESSON SPECIALTY CARE DIST KY,MSH,2024-08-30,2024-08,2024-Q3,2024,1,7634.96,0.17,83984.56,69707.1848
25,2024-08-26,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-08-30,2024-08,2024-Q3,2024,1,7634.96,0.17,190874,158425.42
6,2024-08-26,0,,,2024-08-30,2024-08,2024-Q3,2024,1,7634.96,0.17,45809.76,38022.1008
5,2024-08-28,1,JUPITER RESEARCH SERVICES INC,JUPITER,2024-08-30,2024-08,2024-Q3,2024,1,7634.96,0.17,38174.8,31685.084
17,2024-08-29,1,DOTHAN D AND S                     ,CENCORA,2024-08-30,2024-08,2024-Q3,2024,1,7634.96,0.17,129794.32,107729.2856
7,2024-08-29,1,ASD HEALTHCARE - MONTCLAIR,CENCORA,2024-08-30,2024-08,2024-Q3,2024,1,7634.96,0.17,53444.72,44359.1176
18,2024-08-29,1,ASD HEALTHCARE-BROOKS              ,CENCORA,2024-08-30,2024-08,2024-Q3,2024,1,7634.96,0.17,137429.28,114066.3024
-2,2024-08-29,0,,,2024-08-30,2024-08,2024-Q3,2024,1,7634.96,0.17,-15269.92,-12674.0336
-1,2024-08-29,0,,,2024-08-30,2024-08,2024-Q3,2024,1,7634.96,0.17,-7634.96,-6337.0168
6,2024-09-03,1,MCKESSON SPECIALTY CARE DIST       ,MSH,2024-09-06,2024-09,2024-Q3,2024,1,7634.96,0.24,45809.76,34815.4176
11,2024-09-03,1,McKesson Specialty Care DC,MSH,2024-09-06,2024-09,2024-Q3,2024,1,7634.96,0.24,83984.56,63828.2656
5,2024-09-03,1,MCKESSON SPECIALTY CARE DIST KY,MSH,2024-09-06,2024-09,2024-Q3,2024,1,7634.96,0.24,38174.8,29012.848
50,2024-09-03,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-09-06,2024-09,2024-Q3,2024,1,7634.96,0.24,381748,290128.48
25,2024-09-03,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-09-06,2024-09,2024-Q3,2024,1,7634.96,0.24,190874,145064.24
7,2024-09-05,1,ASD HEALTHCARE - MONTCLAIR,CENCORA,2024-09-06,2024-09,2024-Q3,2024,1,7634.96,0.24,53444.72,40617.9872
50,2024-09-05,1,ASD HEALTHCARE-BROOKS              ,CENCORA,2024-09-06,2024-09,2024-Q3,2024,1,7634.96,0.24,381748,290128.48
-2,2024-09-06,0,,,2024-09-06,2024-09,2024-Q3,2024,1,7634.96,0.24,-15269.92,-11605.1392
-1,2024-09-06,0,,,2024-09-06,2024-09,2024-Q3,2024,1,7634.96,0.24,-7634.96,-5802.5696
13,2024-09-09,1,MCKESSON SPECIALTY CARE DIST KY,MSH,2024-09-13,2024-09,2024-Q3,2024,1,7634.96,0.24,99254.48,75433.4048
3,2024-09-09,1,MCKESSON SPECIALTY CARE DIST       ,MSH,2024-09-13,2024-09,2024-Q3,2024,1,7634.96,0.24,22904.88,17407.7088
5,2024-09-09,1,McKesson Specialty Care DC,MSH,2024-09-13,2024-09,2024-Q3,2024,1,7634.96,0.24,38174.8,29012.848
24,2024-09-09,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-09-13,2024-09,2024-Q3,2024,1,7634.96,0.24,183239.04,139261.6704
5,2024-09-10,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-09-13,2024-09,2024-Q3,2024,1,7634.96,0.24,38174.8,29012.848
2,2024-09-12,1,ASD HEALTHCARE-BROOKS              ,CENCORA,2024-09-13,2024-09,2024-Q3,2024,1,7634.96,0.24,15269.92,11605.1392
14,2024-09-12,1,DOTHAN D AND S                     ,CENCORA,2024-09-13,2024-09,2024-Q3,2024,1,7634.96,0.24,106889.44,81235.9744
4,2024-09-16,1,MCKESSON SPECIALTY CARE DIST KY,MSH,2024-09-20,2024-09,2024-Q3,2024,1,7634.96,0.24,30539.84,23210.2784
21,2024-09-16,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-09-20,2024-09,2024-Q3,2024,1,7634.96,0.24,160334.16,121853.9616
6,2024-09-16,0,,,2024-09-20,2024-09,2024-Q3,2024,1,7634.96,0.24,45809.76,34815.4176
50,2024-09-19,1,ASD HEALTHCARE-BROOKS              ,CENCORA,2024-09-20,2024-09,2024-Q3,2024,1,7634.96,0.24,381748,290128.48
19,2024-09-19,1,DOTHAN D AND S                     ,CENCORA,2024-09-20,2024-09,2024-Q3,2024,1,7634.96,0.24,145064.24,110248.8224
1,2024-09-19,1,ASD HEALTHCARE - MONTCLAIR,CENCORA,2024-09-20,2024-09,2024-Q3,2024,1,7634.96,0.24,7634.96,5802.5696
-2,2024-09-19,0,,,2024-09-20,2024-09,2024-Q3,2024,1,7634.96,0.24,-15269.92,-11605.1392
-2,2024-09-19,0,,,2024-09-20,2024-09,2024-Q3,2024,1,7634.96,0.24,-15269.92,-11605.1392
7,2024-09-23,1,MCKESSON SPECIALTY CARE DIST KY,MSH,2024-09-27,2024-09,2024-Q3,2024,1,7634.96,0.24,53444.72,40617.9872
1,2024-09-23,1,McKesson Specialty Care DC,MSH,2024-09-27,2024-09,2024-Q3,2024,1,7634.96,0.24,7634.96,5802.5696
50,2024-09-23,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-09-27,2024-09,2024-Q3,2024,1,7634.96,0.24,381748,290128.48
20,2024-09-23,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-09-27,2024-09,2024-Q3,2024,1,7634.96,0.24,152699.2,116051.392
10,2024-09-24,0,,,2024-09-27,2024-09,2024-Q3,2024,1,7634.96,0.24,76349.6,58025.696
13,2024-09-26,1,ASD HEALTHCARE-BROOKS              ,CENCORA,2024-09-27,2024-09,2024-Q3,2024,1,7634.96,0.24,99254.48,75433.4048
-2,2024-09-26,0,,,2024-09-27,2024-09,2024-Q3,2024,1,7634.96,0.24,-15269.92,-11605.1392
9,2024-10-01,1,DOTHAN D AND S                     ,CENCORA,2024-10-04,2024-10,2024-Q4,2024,1,7634.96,0.165,68714.64,57376.7244
3,2024-10-01,1,MCKESSON SPECIALTY CARE DIST KY,MSH,2024-10-04,2024-10,2024-Q4,2024,1,7634.96,0.165,22904.88,19125.5748
2,2024-10-01,1,McKesson Specialty Care DC,MSH,2024-10-04,2024-10,2024-Q4,2024,1,7634.96,0.165,15269.92,12750.3832
7,2024-10-01,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-10-04,2024-10,2024-Q4,2024,1,7634.96,0.165,53444.72,44626.3412
10,2024-10-03,1,ASD HEALTHCARE-BROOKS              ,CENCORA,2024-10-04,2024-10,2024-Q4,2024,1,7634.96,0.165,76349.6,63751.916
13,2024-10-03,1,DOTHAN D AND S                     ,CENCORA,2024-10-04,2024-10,2024-Q4,2024,1,7634.96,0.165,99254.48,82877.4908
1,2024-10-03,1,ASD HEALTHCARE - MONTCLAIR,CENCORA,2024-10-04,2024-10,2024-Q4,2024,1,7634.96,0.165,7634.96,6375.1916
7,2024-10-07,1,MCKESSON SPECIALTY CARE DIST KY,MSH,2024-10-11,2024-10,2024-Q4,2024,1,7634.96,0.165,53444.72,44626.3412
6,2024-10-07,1,McKesson Specialty Care DC,MSH,2024-10-11,2024-10,2024-Q4,2024,1,7634.96,0.165,45809.76,38251.1496
40,2024-10-07,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-10-11,2024-10,2024-Q4,2024,1,7634.96,0.165,305398.4,255007.664
50,2024-10-07,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-10-11,2024-10,2024-Q4,2024,1,7634.96,0.165,381748,318759.58
20,2024-10-09,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-10-11,2024-10,2024-Q4,2024,1,7634.96,0.165,152699.2,127503.832
13,2024-10-10,1,ASD HEALTHCARE-BROOKS              ,CENCORA,2024-10-11,2024-10,2024-Q4,2024,1,7634.96,0.165,99254.48,82877.4908
23,2024-10-10,1,DOTHAN D AND S                     ,CENCORA,2024-10-11,2024-10,2024-Q4,2024,1,7634.96,0.165,175604.08,146629.4068
1,2024-10-14,1,McKesson Specialty Care DC,MSH,2024-10-18,2024-10,2024-Q4,2024,1,7634.96,0.165,7634.96,6375.1916
5,2024-10-14,1,MCKESSON SPECIALTY CARE DIST KY,MSH,2024-10-18,2024-10,2024-Q4,2024,1,7634.96,0.165,38174.8,31875.958
14,2024-10-14,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-10-18,2024-10,2024-Q4,2024,1,7634.96,0.165,106889.44,89252.6824
16,2024-10-14,0,,,2024-10-18,2024-10,2024-Q4,2024,1,7634.96,0.165,122159.36,102003.0656
-7,2024-10-17,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-10-18,2024-10,2024-Q4,2024,1,7634.96,0.165,-53444.72,-44626.3412
14,2024-10-17,1,DOTHAN D AND S                     ,CENCORA,2024-10-18,2024-10,2024-Q4,2024,1,7634.96,0.165,106889.44,89252.6824
50,2024-10-17,1,ASD HEALTHCARE-BROOKS              ,CENCORA,2024-10-18,2024-10,2024-Q4,2024,1,7634.96,0.165,381748,318759.58
-6,2024-10-18,0,,,2024-10-18,2024-10,2024-Q4,2024,1,7634.96,0.165,-45809.76,-38251.1496
-1,2024-10-18,0,,,2024-10-18,2024-10,2024-Q4,2024,1,7634.96,0.165,-7634.96,-6375.1916
4,2024-10-21,1,MCKESSON SPECIALTY CARE DIST KY,MSH,2024-10-25,2024-10,2024-Q4,2024,1,7634.96,0.165,30539.84,25500.7664
4,2024-10-21,1,McKesson Specialty Care DC,MSH,2024-10-25,2024-10,2024-Q4,2024,1,7634.96,0.165,30539.84,25500.7664
39,2024-10-21,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-10-25,2024-10,2024-Q4,2024,1,7634.96,0.165,297763.44,248632.4724
8,2024-10-21,1,TANNERGAP INC,TANNERGAP,2024-10-25,2024-10,2024-Q4,2024,1,7634.96,0.165,61079.68,51001.5328
16,2024-10-24,1,ASD HEALTHCARE-BROOKS              ,CENCORA,2024-10-25,2024-10,2024-Q4,2024,1,7634.96,0.165,122159.36,102003.0656
5,2024-10-24,1,DOTHAN D AND S                     ,CENCORA,2024-10-25,2024-10,2024-Q4,2024,1,7634.96,0.165,38174.8,31875.958
-2,2024-10-24,0,,,2024-10-25,2024-10,2024-Q4,2024,1,7634.96,0.165,-15269.92,-12750.3832
-1,2024-10-24,0,,,2024-10-25,2024-10,2024-Q4,2024,1,7634.96,0.165,-7634.96,-6375.1916
3,2024-10-28,1,MCKESSON SPECIALTY CARE DIST KY,MSH,2024-11-01,2024-10,2024-Q4,2024,1,7634.96,0.165,22904.88,19125.5748
7,2024-10-28,1,McKesson Specialty Care DC,MSH,2024-11-01,2024-10,2024-Q4,2024,1,7634.96,0.165,53444.72,44626.3412
20,2024-10-28,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-11-01,2024-10,2024-Q4,2024,1,7634.96,0.165,152699.2,127503.832
12,2024-10-29,0,,,2024-11-01,2024-10,2024-Q4,2024,1,7634.96,0.165,91619.52,76502.2992
12,2024-11-01,1,DOTHAN D AND S                     ,CENCORA,2024-11-01,2024-11,2024-Q4,2024,1,7634.96,0.165,91619.52,76502.2992
8,2024-11-01,1,ASD HEALTHCARE-BROOKS              ,CENCORA,2024-11-01,2024-11,2024-Q4,2024,1,7634.96,0.165,61079.68,51001.5328
8,2024-11-04,1,MCKESSON SPECIALTY CARE DIST KY,MSH,2024-11-08,2024-11,2024-Q4,2024,1,7634.96,0.165,61079.68,51001.5328
1,2024-11-04,1,McKesson Specialty Care DC,MSH,2024-11-08,2024-11,2024-Q4,2024,1,7634.96,0.165,7634.96,6375.1916
25,2024-11-04,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-11-08,2024-11,2024-Q4,2024,1,7634.96,0.165,190874,159379.79
50,2024-11-04,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-11-08,2024-11,2024-Q4,2024,1,7634.96,0.165,381748,318759.58
8,2024-11-05,1,TANNERGAP INC,TANNERGAP,2024-11-08,2024-11,2024-Q4,2024,1,7634.96,0.165,61079.68,51001.5328
14,2024-11-07,1,DOTHAN D AND S                     ,CENCORA,2024-11-08,2024-11,2024-Q4,2024,1,7634.96,0.165,106889.44,89252.6824
13,2024-11-07,1,ASD HEALTHCARE - MONTCLAIR,CENCORA,2024-11-08,2024-11,2024-Q4,2024,1,7634.96,0.165,99254.48,82877.4908
16,2024-11-07,1,ASD HEALTHCARE-BROOKS              ,CENCORA,2024-11-08,2024-11,2024-Q4,2024,1,7634.96,0.165,122159.36,102003.0656
5,2024-11-11,1,MCKESSON SPECIALTY CARE DIST KY,MSH,2024-11-15,2024-11,2024-Q4,2024,1,7634.96,0.165,38174.8,31875.958
3,2024-11-11,1,McKesson Specialty Care DC,MSH,2024-11-15,2024-11,2024-Q4,2024,1,7634.96,0.165,22904.88,19125.5748
28,2024-11-11,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-11-15,2024-11,2024-Q4,2024,1,7634.96,0.165,213778.88,178505.3648
23,2024-11-14,1,ASD HEALTHCARE-BROOKS              ,CENCORA,2024-11-15,2024-11,2024-Q4,2024,1,7634.96,0.165,175604.08,146629.4068
13,2024-11-14,1,DOTHAN D AND S                     ,CENCORA,2024-11-15,2024-11,2024-Q4,2024,1,7634.96,0.165,99254.48,82877.4908
2,2024-11-18,1,McKesson Specialty Care DC,MSH,2024-11-22,2024-11,2024-Q4,2024,1,7634.96,0.165,15269.92,12750.3832
35,2024-11-18,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-11-22,2024-11,2024-Q4,2024,1,7634.96,0.165,267223.6,223131.706
26,2024-11-21,1,DOTHAN D AND S                     ,CENCORA,2024-11-22,2024-11,2024-Q4,2024,1,7634.96,0.165,198508.96,165754.9816
15,2024-11-21,1,ASD HEALTHCARE-BROOKS              ,CENCORA,2024-11-22,2024-11,2024-Q4,2024,1,7634.96,0.165,114524.4,95627.874
-1,2024-11-21,0,,,2024-11-22,2024-11,2024-Q4,2024,1,7634.96,0.165,-7634.96,-6375.1916
-6,2024-11-21,0,,,2024-11-22,2024-11,2024-Q4,2024,1,7634.96,0.165,-45809.76,-38251.1496
6,2024-11-25,1,MCKESSON SPECIALTY CARE DIST KY,MSH,2024-11-29,2024-11,2024-Q4,2024,1,7634.96,0.165,45809.76,38251.1496
8,2024-11-25,1,McKesson Specialty Care DC,MSH,2024-11-29,2024-11,2024-Q4,2024,1,7634.96,0.165,61079.68,51001.5328
31,2024-11-25,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-11-29,2024-11,2024-Q4,2024,1,7634.96,0.165,236683.76,197630.9396
4,2024-11-25,1,TANNERGAP INC,TANNERGAP,2024-11-29,2024-11,2024-Q4,2024,1,7634.96,0.165,30539.84,25500.7664
2,2024-11-26,1,ASD HEALTHCARE-BROOKS              ,CENCORA,2024-11-29,2024-11,2024-Q4,2024,1,7634.96,0.165,15269.92,12750.3832
5,2024-11-26,1,ASD HEALTHCARE - MONTCLAIR,CENCORA,2024-11-29,2024-11,2024-Q4,2024,1,7634.96,0.165,38174.8,31875.958
9,2024-11-26,1,DOTHAN D AND S                     ,CENCORA,2024-11-29,2024-11,2024-Q4,2024,1,7634.96,0.165,68714.64,57376.7244
14,2024-11-26,0,,,2024-11-29,2024-11,2024-Q4,2024,1,7634.96,0.165,106889.44,89252.6824
8,2024-12-02,1,MCKESSON SPECIALTY CARE DIST KY,MSH,2024-12-06,2024-12,2024-Q4,2024,1,7634.96,0.25,61079.68,45809.76
23,2024-12-02,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-12-06,2024-12,2024-Q4,2024,1,7634.96,0.25,175604.08,131703.06
3,2024-12-02,1,MCKESSON PLASMA AND BIOLOGICS      ,MPB,2024-12-06,2024-12,2024-Q4,2024,1,7634.96,0.25,22904.88,17178.66
-1,2024-12-02,0,,,2024-12-06,2024-12,2024-Q4,2024,1,7634.96,0.25,-7634.96,-5726.22
4,2024-12-05,1,ASD HEALTHCARE - MONTCLAIR,CENCORA,2024-12-06,2024-12,2024-Q4,2024,1,7634.96,0.25,30539.84,22904.88
22,2024-12-05,1,ASD HEALTHCARE-BROOKS              ,CENCORA,2024-12-06,2024-12,2024-Q4,2024,1,7634.96,0.25,167969.12,125976.84
